date,rating,text,thumbs_up,city,primary_theme,review_id,compound,pos_score,neg_score,neu_score,sentiment_label,topics,primary_topic,month,week
2025-09-12,5,"The driving quality is outstanding. Handles highway merges and city traffic beautifully. Getting expensive. For the wait times I deal with, the price doesn't feel worth it.",0,San Francisco,ride_smoothness,1144,0.1002,0.101,0.088,0.811,positive,"['Ride Quality & Smoothness', 'Pricing & Value', 'Wait Times & Availability']",Ride Quality & Smoothness,2025-09,2025-09-08/2025-09-14
2025-09-12,1,Would rate 5 stars if not for the consistently long wait times in my neighborhood. Good concept but not ready for prime time yet. Too many quirks.,6,San Francisco,wait_times,1145,0.4588,0.074,0.0,0.926,positive,"['Wait Times & Availability', 'Coverage & Expansion']",Wait Times & Availability,2025-09,2025-09-08/2025-09-14
2025-09-13,3,"Wait times have gotten worse recently. Used to be 5 min, now it's 15+.",1,Atlanta,wait_times,1146,-0.4939,0.0,0.167,0.833,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-08/2025-09-14
2025-09-13,4,The service area is growing fast. Can now get rides to places I couldn't before. Ride was choppy in construction zones. The car kept stopping and starting.,0,Los Angeles,coverage_area,1147,-0.2263,0.029,0.062,0.909,negative,"['Coverage & Expansion', 'Ride Quality & Smoothness', 'Wait Times & Availability']",Coverage & Expansion,2025-09,2025-09-08/2025-09-14
2025-09-13,5,Really polished app. The ride tracking and ETA features work perfectly. Lots of unnecessary lane changes that made the ride feel less smooth than expected.,1,Los Angeles,app_experience,1148,0.7574,0.17,0.0,0.83,positive,"['Ride Quality & Smoothness', 'App & UX', 'Wait Times & Availability']",Ride Quality & Smoothness,2025-09,2025-09-08/2025-09-14
2025-09-13,3,Amazing technology. I tell everyone about Waymo. It's truly impressive.,5,Atlanta,general_experience,1149,0.8357,0.457,0.0,0.543,positive,['General Experience'],General Experience,2025-09,2025-09-08/2025-09-14
2025-09-13,3,The biggest issue is reliability of pickup times. I've been burned too many times.,8,Los Angeles,wait_times,1150,-0.6486,0.0,0.216,0.784,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-08/2025-09-14
2025-09-13,1,Had a close call with a cyclist. The car saw them late and braked hard. The app experience is premium. Love the music and climate controls in the app.,10,Phoenix,safety_trust,1151,0.802,0.161,0.0,0.839,positive,"['Safety & Trust', 'Wait Times & Availability', 'App & UX']",Safety & Trust,2025-09,2025-09-08/2025-09-14
2025-09-13,4,"The future is here and it's amazing. Clean car, no awkward conversation, perfect ride.",2,Los Angeles,general_experience,1152,0.5831,0.274,0.122,0.604,positive,['App & UX'],App & UX,2025-09,2025-09-08/2025-09-14
2025-09-13,5,"Love how the car takes turns - no jerky movements, just smooth sailing. The novelty wore off. Now I just notice the long waits and limited coverage.",13,Los Angeles,ride_smoothness,1153,0.8192,0.227,0.043,0.73,positive,"['Ride Quality & Smoothness', 'Coverage & Expansion', 'Wait Times & Availability']",Ride Quality & Smoothness,2025-09,2025-09-08/2025-09-14
2025-09-13,3,"Getting expensive. For the wait times I deal with, the price doesn't feel worth it.",40,Los Angeles,pricing,1154,-0.5588,0.0,0.167,0.833,negative,"['Pricing & Value', 'Wait Times & Availability']",Pricing & Value,2025-09,2025-09-08/2025-09-14
2025-09-13,2,The availability is terrible during rush hour. Had to wait over 20 minutes twice. The car got confused by a delivery truck double-parked. Just sat there for 2 minutes.,0,Los Angeles,wait_times,1155,-0.7783,0.0,0.156,0.844,negative,"['Wait Times & Availability', 'Safety & Trust', 'Pricing & Value']",Wait Times & Availability,2025-09,2025-09-08/2025-09-14
2025-09-13,5,Really impressed by how smooth the driving is. My coffee didn't spill once!,3,Austin,ride_smoothness,1156,0.8264,0.35,0.0,0.65,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-09,2025-09-08/2025-09-14
2025-09-14,3,Quick pickup even during evening rush. Really improving on availability.,10,Atlanta,wait_times,1157,0.3597,0.157,0.0,0.843,positive,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-08/2025-09-14
2025-09-14,3,Had a bad experience where the car took a very weird route. Added 10 min to my trip.,3,San Francisco,general_experience,1158,-0.6697,0.0,0.2,0.8,negative,['General Experience'],General Experience,2025-09,2025-09-08/2025-09-14
2025-09-14,3,Had to cancel after waiting 18 minutes. No cars available apparently. The biggest issue is reliability of pickup times. I've been burned too many times.,4,San Francisco,wait_times,1159,-0.7783,0.0,0.186,0.814,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-08/2025-09-14
2025-09-14,5,The car handled a sudden obstacle in the road perfectly. Very impressive safety response.,8,Los Angeles,safety_trust,1160,0.5849,0.189,0.0,0.811,positive,['Safety & Trust'],Safety & Trust,2025-09,2025-09-08/2025-09-14
2025-09-14,5,The 360 sensors catch things a human driver would miss. Feels very secure. The coverage map is confusing and the boundaries keep changing.,1,Phoenix,safety_trust,1161,0.1263,0.099,0.078,0.823,positive,"['Coverage & Expansion', 'Safety & Trust', 'App & UX']",Coverage & Expansion,2025-09,2025-09-08/2025-09-14
2025-09-14,1,Can't use it for my daily commute because my office is outside the service area. I feel genuinely safer in a Waymo than with some of the rideshare drivers I've had.,0,Phoenix,coverage_area,1162,0.0,0.0,0.0,1.0,neutral,"['Coverage & Expansion', 'Safety & Trust']",Coverage & Expansion,2025-09,2025-09-08/2025-09-14
2025-09-14,4,"5 stars! Every ride has been great. Clean cars, smooth rides, futuristic experience.",1,Los Angeles,general_experience,1163,0.9184,0.521,0.0,0.479,positive,"['Ride Quality & Smoothness', 'App & UX']",Ride Quality & Smoothness,2025-09,2025-09-08/2025-09-14
2025-09-14,2,"The car brakes too hard sometimes, especially at yellow lights. Jerky stops.",19,San Francisco,ride_smoothness,1164,-0.4215,0.0,0.141,0.859,negative,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-09,2025-09-08/2025-09-14
2025-09-15,1,Can't use it for my daily commute because my office is outside the service area.,9,Atlanta,coverage_area,1165,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-15,5,Quick pickup even during evening rush. Really improving on availability.,0,Atlanta,wait_times,1166,0.3597,0.157,0.0,0.843,positive,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-15,4,Trust in the technology has grown with every ride. Now I prefer it over human drivers.,1,Phoenix,safety_trust,1167,0.7184,0.222,0.0,0.778,positive,['Safety & Trust'],Safety & Trust,2025-09,2025-09-15/2025-09-21
2025-09-15,1,The biggest issue is reliability of pickup times. I've been burned too many times.,8,Austin,wait_times,1168,-0.6486,0.0,0.216,0.784,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-15,5,Life-changing service for someone who can't drive. Thank you Waymo!,0,Los Angeles,general_experience,1169,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-16,5,I feel genuinely safer in a Waymo than with some of the rideshare drivers I've had. Estimated 8 minute wait turned into 22 minutes. Very frustrating.,2,Los Angeles,safety_trust,1170,-0.5563,0.0,0.11,0.89,negative,"['Wait Times & Availability', 'Safety & Trust']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-16,2,The availability is terrible during rush hour. Had to wait over 20 minutes twice.,13,San Francisco,wait_times,1171,-0.6124,0.0,0.2,0.8,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-16,1,The availability is terrible during rush hour. Had to wait over 20 minutes twice.,4,San Francisco,wait_times,1172,-0.6124,0.0,0.2,0.8,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-16,5,"The autonomous driving is remarkably smooth. Braking, acceleration, lane changes - all very natural.",10,Austin,ride_smoothness,1173,0.5106,0.173,0.0,0.827,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-16,5,Coverage in SF is excellent now. Can go almost anywhere in the city. The service area is growing fast. Can now get rides to places I couldn't before.,7,Phoenix,coverage_area,1174,0.7003,0.128,0.0,0.872,positive,"['Coverage & Expansion', 'Wait Times & Availability']",Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-16,5,The app is clean and easy to use. Love being able to track the car in real-time.,27,Atlanta,app_experience,1175,0.7964,0.242,0.0,0.758,positive,['App & UX'],App & UX,2025-09,2025-09-15/2025-09-21
2025-09-16,3,Took my first ride today and was amazed at how safe it felt. Converted skeptic.,3,San Francisco,safety_trust,1176,0.7003,0.226,0.0,0.774,positive,['Safety & Trust'],Safety & Trust,2025-09,2025-09-15/2025-09-21
2025-09-16,4,The new Atlanta service area is great. Covers most of the places I need to go.,0,Phoenix,coverage_area,1177,0.5423,0.143,0.0,0.857,positive,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-16,4,The ride quality alone makes this worth it. So much smoother than human drivers.,5,San Francisco,ride_smoothness,1178,0.3612,0.111,0.0,0.889,positive,"['Ride Quality & Smoothness', 'Pricing & Value']",Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-16,5,The estimated arrival time was accurate. Car showed up right on time.,0,Austin,wait_times,1179,0.4215,0.141,0.0,0.859,positive,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-16,3,The car is incredibly cautious at crosswalks and around pedestrians. Trust it completely.,7,Atlanta,safety_trust,1180,0.4939,0.167,0.0,0.833,positive,['Safety & Trust'],Safety & Trust,2025-09,2025-09-15/2025-09-21
2025-09-16,2,Not fully confident yet. The car sometimes makes decisions that feel unpredictable. Pricing during peak hours is getting close to Uber Black rates. Too expensive.,0,Los Angeles,safety_trust,1181,-0.7894,0.0,0.185,0.815,negative,"['Safety & Trust', 'Pricing & Value']",Safety & Trust,2025-09,2025-09-15/2025-09-21
2025-09-16,5,"After 100+ rides, I can say this is the most reliable transportation option I have. Service area is still too small. Half my regular destinations aren't covered.",0,San Francisco,general_experience,1182,0.34,0.081,0.03,0.889,positive,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-17,5,This is the future of transportation. Absolutely love the Waymo experience.,0,Phoenix,general_experience,1183,0.6697,0.28,0.0,0.72,positive,['General Experience'],General Experience,2025-09,2025-09-15/2025-09-21
2025-09-17,1,Good concept but not ready for prime time yet. Too many quirks.,36,San Francisco,general_experience,1184,0.4588,0.154,0.0,0.846,positive,['General Experience'],General Experience,2025-09,2025-09-15/2025-09-21
2025-09-17,5,"Safer than human drivers honestly. No distracted driving, no phone use, always alert.",2,Austin,safety_trust,1185,0.0,0.0,0.0,1.0,neutral,"['Safety & Trust', 'Ride Quality & Smoothness']",Safety & Trust,2025-09,2025-09-15/2025-09-21
2025-09-17,5,The app is clean and easy to use. Love being able to track the car in real-time.,14,Atlanta,app_experience,1186,0.7964,0.242,0.0,0.758,positive,['App & UX'],App & UX,2025-09,2025-09-15/2025-09-21
2025-09-17,3,The availability is terrible during rush hour. Had to wait over 20 minutes twice. Prices have gone up a lot recently. It used to be much more affordable.,11,Los Angeles,wait_times,1187,-0.6124,0.0,0.103,0.897,negative,"['Wait Times & Availability', 'Pricing & Value']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-17,5,Amazing technology. I tell everyone about Waymo. It's truly impressive.,7,Atlanta,general_experience,1188,0.8357,0.457,0.0,0.543,positive,['General Experience'],General Experience,2025-09,2025-09-15/2025-09-21
2025-09-17,2,Love the ride but hate the wait. 20 minutes is not acceptable when I'm late.,6,Los Angeles,wait_times,1189,0.0077,0.184,0.182,0.633,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-17,1,Not bad but not great either. Inconsistent experience depending on time of day. Ride was choppy in construction zones. The car kept stopping and starting.,3,San Francisco,general_experience,1190,-0.4714,0.055,0.131,0.814,negative,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-17,3,Payment processing failed twice. Had to reinstall the app to fix it.,1,Los Angeles,app_experience,1191,-0.5106,0.0,0.173,0.827,negative,['App & UX'],App & UX,2025-09,2025-09-15/2025-09-21
2025-09-18,3,Pricing during peak hours is getting close to Uber Black rates. Too expensive. Good concept but not ready for prime time yet. Too many quirks.,0,Phoenix,pricing,1192,0.128,0.075,0.057,0.868,positive,"['Pricing & Value', 'Safety & Trust']",Pricing & Value,2025-09,2025-09-15/2025-09-21
2025-09-18,4,The car is incredibly cautious at crosswalks and around pedestrians. Trust it completely.,14,Atlanta,safety_trust,1193,0.4939,0.167,0.0,0.833,positive,['Safety & Trust'],Safety & Trust,2025-09,2025-09-15/2025-09-21
2025-09-18,5,Happy to see coverage in Austin now. The expansion is exciting.,3,Austin,coverage_area,1194,0.765,0.338,0.0,0.662,positive,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-18,5,The ride quality alone makes this worth it. So much smoother than human drivers. Cheaper than I expected for an autonomous car ride. Very competitive pricing.,3,Atlanta,ride_smoothness,1195,0.6478,0.13,0.0,0.87,positive,"['Pricing & Value', 'Ride Quality & Smoothness']",Pricing & Value,2025-09,2025-09-15/2025-09-21
2025-09-18,3,Love the ride but hate the wait. 20 minutes is not acceptable when I'm late.,1,Phoenix,wait_times,1196,0.0077,0.184,0.182,0.633,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-18,5,Pleasantly surprised by the quick pickup. Only waited 2 minutes.,6,San Francisco,wait_times,1197,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-19,3,Not fully confident yet. The car sometimes makes decisions that feel unpredictable. The holiday pricing was outrageous. Nearly double what I normally pay.,9,Atlanta,safety_trust,1198,-0.8393,0.0,0.23,0.77,negative,"['Pricing & Value', 'Safety & Trust']",Pricing & Value,2025-09,2025-09-15/2025-09-21
2025-09-19,3,"Wait times have gotten worse recently. Used to be 5 min, now it's 15+.",3,San Francisco,wait_times,1199,-0.4939,0.0,0.167,0.833,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-19,5,"The app is clean and easy to use. Love being able to track the car in real-time. Love how the car takes turns - no jerky movements, just smooth sailing.",6,Los Angeles,app_experience,1200,0.9511,0.323,0.0,0.677,positive,"['Ride Quality & Smoothness', 'App & UX']",Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-19,2,Good concept but not ready for prime time yet. Too many quirks. The car is incredibly cautious at crosswalks and around pedestrians. Trust it completely.,6,Atlanta,general_experience,1201,0.7351,0.16,0.0,0.84,positive,['Safety & Trust'],Safety & Trust,2025-09,2025-09-15/2025-09-21
2025-09-19,5,The car handled a sudden obstacle in the road perfectly. Very impressive safety response. The estimated arrival time was accurate. Car showed up right on time.,33,Atlanta,safety_trust,1202,0.7645,0.166,0.0,0.834,positive,"['Wait Times & Availability', 'Safety & Trust']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-19,4,"Life-changing service for someone who can't drive. Thank you Waymo! Love how the car takes turns - no jerky movements, just smooth sailing.",4,Phoenix,general_experience,1203,0.8786,0.255,0.0,0.745,positive,"['Ride Quality & Smoothness', 'Coverage & Expansion']",Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-19,3,Had a close call with a cyclist. The car saw them late and braked hard.,4,Los Angeles,safety_trust,1204,0.0,0.0,0.0,1.0,neutral,"['Safety & Trust', 'Wait Times & Availability']",Safety & Trust,2025-09,2025-09-15/2025-09-21
2025-09-19,2,"Would rate 5 stars if not for the consistently long wait times in my neighborhood. The car brakes too hard sometimes, especially at yellow lights. Jerky stops.",0,San Francisco,wait_times,1205,-0.4215,0.0,0.067,0.933,negative,"['Wait Times & Availability', 'Ride Quality & Smoothness', 'Coverage & Expansion']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-19,1,"Please expand to more cities! I want this everywhere, not just SF and Phoenix.",1,Austin,coverage_area,1206,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-19,5,Quick pickup even during evening rush. Really improving on availability.,20,San Francisco,wait_times,1207,0.3597,0.157,0.0,0.843,positive,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-19,5,The consistency is what I love most. Every ride is the same great quality.,10,Los Angeles,general_experience,1208,0.8271,0.322,0.0,0.678,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-19,2,The biggest issue is reliability of pickup times. I've been burned too many times.,2,Los Angeles,wait_times,1209,-0.6486,0.0,0.216,0.784,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-20,3,"The car brakes too hard sometimes, especially at yellow lights. Jerky stops. Best rideshare experience available. The novelty never wears off.",14,San Francisco,ride_smoothness,1210,0.1779,0.107,0.077,0.815,positive,"['Ride Quality & Smoothness', 'Wait Times & Availability']",Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-20,1,Love the ride but hate the wait. 20 minutes is not acceptable when I'm late. The car is incredibly cautious at crosswalks and around pedestrians. Trust it completely.,4,San Francisco,wait_times,1211,0.499,0.177,0.104,0.72,positive,"['Wait Times & Availability', 'Safety & Trust']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-20,1,Can never get a car when I actually need one. Wait times need serious improvement.,8,San Francisco,wait_times,1212,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-20,1,The wait times are ridiculous in my area. 15-20 minutes every single time.,9,Phoenix,wait_times,1213,-0.5106,0.0,0.173,0.827,negative,"['Wait Times & Availability', 'Coverage & Expansion']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-20,1,Love the ride but hate the wait. 20 minutes is not acceptable when I'm late. My elderly mother uses it and feels safe. That says a lot about the trust factor.,30,Atlanta,wait_times,1214,0.7601,0.215,0.088,0.697,positive,"['Wait Times & Availability', 'Safety & Trust']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-20,5,Happy to see coverage in Austin now. The expansion is exciting.,6,Phoenix,coverage_area,1215,0.765,0.338,0.0,0.662,positive,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-20,5,"Love how the car takes turns - no jerky movements, just smooth sailing.",25,San Francisco,ride_smoothness,1216,0.8699,0.432,0.0,0.568,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-20,1,The GPS location for pickup is often off by half a block. Confusing.,6,Austin,app_experience,1217,-0.4215,0.0,0.13,0.87,negative,"['App & UX', 'Wait Times & Availability']",App & UX,2025-09,2025-09-15/2025-09-21
2025-09-21,5,The app is clean and easy to use. Love being able to track the car in real-time. Prices have gone up a lot recently. It used to be much more affordable.,1,Austin,app_experience,1218,0.7964,0.145,0.0,0.855,positive,"['App & UX', 'Pricing & Value']",App & UX,2025-09,2025-09-15/2025-09-21
2025-09-21,5,Silky smooth ride every time. The car is so gentle with acceleration and braking.,3,Phoenix,ride_smoothness,1219,0.7425,0.281,0.0,0.719,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-09,2025-09-15/2025-09-21
2025-09-21,5,The new Atlanta service area is great. Covers most of the places I need to go.,21,Phoenix,coverage_area,1220,0.5423,0.143,0.0,0.857,positive,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-21,3,"Please expand to more cities! I want this everywhere, not just SF and Phoenix.",3,Austin,coverage_area,1221,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-21,4,The estimated arrival time was accurate. Car showed up right on time. App froze mid-ride and I couldn't see my route or ETA. Stressful.,1,Atlanta,wait_times,1222,-0.1027,0.067,0.081,0.852,negative,"['Wait Times & Availability', 'App & UX']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-21,3,The wait times are ridiculous in my area. 15-20 minutes every single time.,2,Phoenix,wait_times,1223,-0.5106,0.0,0.173,0.827,negative,"['Wait Times & Availability', 'Coverage & Expansion']",Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-21,1,My biggest frustration is the limited coverage area. Can't get to the airport yet. Great app design. Setting pickup and dropoff locations is intuitive.,0,Los Angeles,coverage_area,1224,0.6369,0.168,0.049,0.784,positive,"['Coverage & Expansion', 'App & UX', 'Wait Times & Availability']",Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-21,2,My biggest frustration is the limited coverage area. Can't get to the airport yet. Great app design. Setting pickup and dropoff locations is intuitive.,5,San Francisco,coverage_area,1225,0.6369,0.168,0.049,0.784,positive,"['Coverage & Expansion', 'App & UX', 'Wait Times & Availability']",Coverage & Expansion,2025-09,2025-09-15/2025-09-21
2025-09-21,2,Can never get a car when I actually need one. Wait times need serious improvement.,3,Atlanta,wait_times,1226,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-21,2,The car took me to the wrong entrance of a mall. Minor but annoying. Wait time has gotten so much better in the last few months. Usually under 5 min now.,24,Atlanta,general_experience,1227,-0.5118,0.066,0.14,0.794,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-21,1,"Wait times have gotten worse recently. Used to be 5 min, now it's 15+. Best tech product I've used this year. Waymo is genuinely impressive.",4,San Francisco,wait_times,1228,0.624,0.2,0.083,0.717,positive,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-15/2025-09-21
2025-09-22,2,Had a close call with a cyclist. The car saw them late and braked hard.,1,Atlanta,safety_trust,1229,0.0,0.0,0.0,1.0,neutral,"['Safety & Trust', 'Wait Times & Availability']",Safety & Trust,2025-09,2025-09-22/2025-09-28
2025-09-22,5,Pleasantly surprised by the quick pickup. Only waited 2 minutes.,14,San Francisco,wait_times,1230,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-22/2025-09-28
2025-09-22,3,Service area is still too small. Half my regular destinations aren't covered.,12,Austin,coverage_area,1231,-0.2023,0.0,0.068,0.932,negative,['Coverage & Expansion'],Coverage & Expansion,2025-09,2025-09-22/2025-09-28
2025-09-22,3,The service area is growing fast. Can now get rides to places I couldn't before.,0,Atlanta,coverage_area,1232,0.2023,0.054,0.0,0.946,positive,"['Coverage & Expansion', 'Wait Times & Availability']",Coverage & Expansion,2025-09,2025-09-22/2025-09-28
2025-09-22,2,Estimated 8 minute wait turned into 22 minutes. Very frustrating.,1,Atlanta,wait_times,1233,-0.5563,0.0,0.302,0.698,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-22/2025-09-28
2025-09-22,4,"The autonomous driving is remarkably smooth. Braking, acceleration, lane changes - all very natural.",2,Atlanta,ride_smoothness,1234,0.5106,0.173,0.0,0.827,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-09,2025-09-22/2025-09-28
2025-09-22,3,"Not bad but not great either. Inconsistent experience depending on time of day. After 100+ rides, I can say this is the most reliable transportation option I have.",4,San Francisco,general_experience,1235,0.4272,0.125,0.063,0.813,positive,['General Experience'],General Experience,2025-09,2025-09-22/2025-09-28
2025-09-22,2,"Wait times have gotten worse recently. Used to be 5 min, now it's 15+.",11,Los Angeles,wait_times,1236,-0.4939,0.0,0.167,0.833,negative,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-22/2025-09-28
2025-09-23,4,Pleasantly surprised by the quick pickup. Only waited 2 minutes.,0,Los Angeles,wait_times,1237,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-22/2025-09-28
2025-09-23,4,The estimated arrival time was accurate. Car showed up right on time. Wait time has gotten so much better in the last few months. Usually under 5 min now.,2,Atlanta,wait_times,1238,0.7089,0.135,0.0,0.865,positive,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-22/2025-09-28
2025-09-23,2,Can't use it for my daily commute because my office is outside the service area. No tipping awkwardness and the pricing is transparent. Win-win.,24,Austin,coverage_area,1239,0.3612,0.059,0.0,0.941,positive,"['Coverage & Expansion', 'Pricing & Value']",Coverage & Expansion,2025-09,2025-09-22/2025-09-28
2025-09-23,2,Love the ride but hate the wait. 20 minutes is not acceptable when I'm late.,5,San Francisco,wait_times,1240,0.0077,0.184,0.182,0.633,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-22/2025-09-28
2025-09-23,4,Love that there's no surge pricing. The predictable fares are a huge plus. Pricing during peak hours is getting close to Uber Black rates. Too expensive.,0,Atlanta,pricing,1241,0.6124,0.155,0.052,0.793,positive,"['Pricing & Value', 'Safety & Trust']",Pricing & Value,2025-09,2025-09-22/2025-09-28
2025-09-23,3,"Getting expensive. For the wait times I deal with, the price doesn't feel worth it. Payment processing failed twice. Had to reinstall the app to fix it.",0,Los Angeles,pricing,1242,-0.7851,0.0,0.17,0.83,negative,"['App & UX', 'Pricing & Value', 'Wait Times & Availability']",App & UX,2025-09,2025-09-22/2025-09-28
2025-09-23,5,Quick pickup even during evening rush. Really improving on availability.,0,Los Angeles,wait_times,1243,0.3597,0.157,0.0,0.843,positive,['Wait Times & Availability'],Wait Times & Availability,2025-09,2025-09-22/2025-09-28
2025-09-23,1,The car stopped in the middle of the road for no reason. Scary experience.,5,Atlanta,safety_trust,1244,0.4023,0.116,0.0,0.884,positive,['Safety & Trust'],Safety & Trust,2025-09,2025-09-22/2025-09-28
2025-09-23,5,The app is clean and easy to use. Love being able to track the car in real-time.,1,Los Angeles,app_experience,1245,0.7964,0.242,0.0,0.758,positive,['App & UX'],App & UX,2025-09,2025-09-22/2025-09-28
2025-09-23,5,Quick pickup even during evening rush. Really improving on availability. No tipping awkwardness and the pricing is transparent. Win-win.,28,Austin,wait_times,1246,0.6115,0.15,0.0,0.85,positive,"['Wait Times & Availability', 'Pricing & Value']",Wait Times & Availability,2025-09,2025-09-22/2025-09-28
2025-09-23,1,"Please expand to more cities! I want this everywhere, not just SF and Phoenix. Can never get a car when I actually need one. Wait times need serious improvement.",8,Phoenix,coverage_area,1247,0.0,0.0,0.0,1.0,neutral,"['Coverage & Expansion', 'Wait Times & Availability']",Coverage & Expansion,2025-09,2025-09-22/2025-09-28
2025-09-24,2,The novelty wore off. Now I just notice the long waits and limited coverage.,8,Austin,general_experience,1248,-0.3182,0.0,0.091,0.909,negative,"['Coverage & Expansion', 'Wait Times & Availability']",Coverage & Expansion,2025-09,2025-09-22/2025-09-28
2025-09-24,2,Can never get a car when I actually need one. Wait times need serious improvement. Pricing during peak hours is getting close to Uber Black rates. Too expensive.,1,Phoenix,wait_times,1249,-0.3612,0.0,0.053,0.947,negative,"['Pricing & Value', 'Wait Times & Availability', 'Safety & Trust']",Pricing & Value,2025-09,2025-09-22/2025-09-28
2025-09-24,1,Estimated 8 minute wait turned into 22 minutes. Very frustrating. The car seemed to struggle with speed bumps and rough road surfaces.,7,Austin,wait_times,1250,-0.7264,0.0,0.194,0.806,negative,"['Wait Times & Availability', 'Ride Quality & Smoothness']",Wait Times & Availability,2025-09,2025-09-22/2025-09-28
